,brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
5392,14879,Hoppin' Frog Brewery,1233817510,4.5,4.0,4.0,onix1agr,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5393,14879,Hoppin' Frog Brewery,1232903871,4.5,4.5,5.0,Ch1mpy,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5394,14879,Hoppin' Frog Brewery,1232611685,5.0,4.5,5.0,MCfunkyJ,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5396,14879,Hoppin' Frog Brewery,1232070565,4.0,4.5,4.0,zeff80,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5397,14879,Hoppin' Frog Brewery,1231830963,4.5,4.5,5.0,ShrLSU,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5398,14879,Hoppin' Frog Brewery,1231830824,4.0,4.5,4.5,ryrust5301,Russian Imperial Stout,4.0,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5399,14879,Hoppin' Frog Brewery,1231612746,3.5,4.0,4.0,Blybloke,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5400,14879,Hoppin' Frog Brewery,1231530768,5.0,4.0,4.0,bigfoot13,Russian Imperial Stout,4.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5401,14879,Hoppin' Frog Brewery,1230862975,3.0,3.0,4.0,gameface23,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5402,14879,Hoppin' Frog Brewery,1230825962,3.0,3.0,4.0,DoctorDog,Russian Imperial Stout,4.0,3.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5403,14879,Hoppin' Frog Brewery,1230492044,4.0,4.5,4.0,marcpal,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5404,14879,Hoppin' Frog Brewery,1230251044,4.0,4.0,4.5,hoegaardenhero,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5405,14879,Hoppin' Frog Brewery,1230124939,4.5,4.5,4.5,jwc215,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5406,14879,Hoppin' Frog Brewery,1229998449,4.0,3.5,3.0,jasonjlewis,Russian Imperial Stout,3.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5407,14879,Hoppin' Frog Brewery,1229491566,4.0,4.5,3.5,sgoodship,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5408,14879,Hoppin' Frog Brewery,1229392185,4.0,4.5,4.0,eagles22,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5409,14879,Hoppin' Frog Brewery,1229360069,5.0,4.5,4.5,stumac,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5410,14879,Hoppin' Frog Brewery,1229285323,4.0,4.5,4.5,BillyB,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5411,14879,Hoppin' Frog Brewery,1228959683,4.0,4.5,4.5,Bung,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5412,14879,Hoppin' Frog Brewery,1228945058,4.0,4.5,3.5,SaucyA,Russian Imperial Stout,3.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5413,14879,Hoppin' Frog Brewery,1228708519,4.0,3.5,4.5,bowersdm,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5414,14879,Hoppin' Frog Brewery,1228672800,4.5,4.0,4.0,calise1122,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5415,14879,Hoppin' Frog Brewery,1228570185,3.5,4.0,3.5,Natural510,Russian Imperial Stout,3.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5416,14879,Hoppin' Frog Brewery,1228418684,4.0,4.5,4.0,Kadonny,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5417,14879,Hoppin' Frog Brewery,1228272935,4.0,4.0,5.0,TexIndy,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5418,14879,Hoppin' Frog Brewery,1228185793,4.0,4.0,4.0,rudylaw,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5419,14879,Hoppin' Frog Brewery,1228060785,4.5,4.5,4.0,sholland119,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5420,14879,Hoppin' Frog Brewery,1228007558,4.5,4.0,4.5,UA8,Russian Imperial Stout,5.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5421,14879,Hoppin' Frog Brewery,1227946166,3.0,3.5,3.0,gdfan47,Russian Imperial Stout,3.0,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5422,14879,Hoppin' Frog Brewery,1227925414,4.5,5.0,4.5,blackandtanman,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5423,14879,Hoppin' Frog Brewery,1227890341,5.0,5.0,5.0,TommyBuckeye,Russian Imperial Stout,5.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5424,14879,Hoppin' Frog Brewery,1227862158,4.5,5.0,5.0,corby112,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5425,14879,Hoppin' Frog Brewery,1227676988,4.5,4.0,4.5,Jerzdevil1116,Russian Imperial Stout,5.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5426,14879,Hoppin' Frog Brewery,1227587420,4.0,4.5,5.0,BirdFlu,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5427,14879,Hoppin' Frog Brewery,1227502903,4.0,4.0,4.0,gonzo46and2,Russian Imperial Stout,3.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5428,14879,Hoppin' Frog Brewery,1227470802,4.0,4.0,4.5,WanderingFool,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5429,14879,Hoppin' Frog Brewery,1227319771,4.0,4.5,4.0,ColForbinBC,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5430,14879,Hoppin' Frog Brewery,1227149089,4.5,4.0,5.0,ATPete,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5431,14879,Hoppin' Frog Brewery,1227144594,5.0,4.5,5.0,Marcus6679,Russian Imperial Stout,5.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5432,14879,Hoppin' Frog Brewery,1224637038,4.0,4.5,4.0,corey0212,Russian Imperial Stout,5.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5433,14879,Hoppin' Frog Brewery,1227129214,4.5,4.5,4.0,Derek,Russian Imperial Stout,5.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5434,14879,Hoppin' Frog Brewery,1227032118,4.5,3.5,3.0,TheodorHerzl,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5435,14879,Hoppin' Frog Brewery,1226861329,4.5,4.0,4.5,spointon,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5436,14879,Hoppin' Frog Brewery,1226859576,4.0,4.0,4.5,Gavage,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5437,14879,Hoppin' Frog Brewery,1226423535,4.5,4.5,3.5,joepais,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5438,14879,Hoppin' Frog Brewery,1226359552,4.0,4.0,4.5,koopa,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5439,14879,Hoppin' Frog Brewery,1226277566,2.0,2.0,4.5,wisrarebeer,Russian Imperial Stout,2.0,2.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5440,14879,Hoppin' Frog Brewery,1226275867,4.0,3.0,4.0,egajdzis,Russian Imperial Stout,5.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5441,14879,Hoppin' Frog Brewery,1224437383,3.5,4.0,3.5,ph2001,Russian Imperial Stout,3.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5442,14879,Hoppin' Frog Brewery,1255233992,4.5,4.0,4.0,andrewm190,American Porter,4.5,4.0,Silk Porter,6.2,40153
5443,14879,Hoppin' Frog Brewery,1226194844,4.0,5.0,4.5,CrellMoset,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5444,14879,Hoppin' Frog Brewery,1225960648,4.5,4.5,4.0,Beerzebub,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5445,14879,Hoppin' Frog Brewery,1225859370,4.5,4.5,5.0,lemasney,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5446,14879,Hoppin' Frog Brewery,1225854306,5.0,4.5,4.5,beachbum1975,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5447,14879,Hoppin' Frog Brewery,1225701133,4.5,4.0,4.0,rtepiak,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5448,14879,Hoppin' Frog Brewery,1225627638,4.5,4.5,4.0,Biggness,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5449,14879,Hoppin' Frog Brewery,1225589033,4.0,4.0,4.5,bbothen,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5450,14879,Hoppin' Frog Brewery,1225505449,4.5,4.5,4.5,johnnnniee,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5451,14879,Hoppin' Frog Brewery,1225421070,4.0,4.5,4.5,Wetpaperbag,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5452,14879,Hoppin' Frog Brewery,1225321281,4.5,4.0,3.0,quasimoto,Russian Imperial Stout,4.5,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5453,14879,Hoppin' Frog Brewery,1225307109,5.0,4.0,3.5,ThreeWiseMen,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5454,14879,Hoppin' Frog Brewery,1225161682,4.5,5.0,5.0,prsguitarsr4me,Russian Imperial Stout,5.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5455,14879,Hoppin' Frog Brewery,1225071806,4.0,2.5,4.0,PatronWizard,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5456,14879,Hoppin' Frog Brewery,1224973523,4.0,4.0,4.5,waltonc,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5457,14879,Hoppin' Frog Brewery,1224963903,4.0,4.5,4.5,abfraser,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5458,14879,Hoppin' Frog Brewery,1216588253,4.5,4.0,4.0,JoeyBeerBelly,Black & Tan,4.0,4.0,Bodacious Black & Tan,7.6,33662
5459,14879,Hoppin' Frog Brewery,1224214476,4.0,4.0,4.0,rhinos00,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5460,14879,Hoppin' Frog Brewery,1224173727,4.0,4.0,4.5,drnknmnky,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5461,14879,Hoppin' Frog Brewery,1223483589,3.5,4.0,4.5,dsa7783,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5462,14879,Hoppin' Frog Brewery,1223223162,3.5,4.0,4.0,OtherShoe2,Russian Imperial Stout,3.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5463,14879,Hoppin' Frog Brewery,1223002119,4.5,4.5,4.5,roadhouse,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5464,14879,Hoppin' Frog Brewery,1222823318,5.0,5.0,4.5,sulldaddy,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5465,14879,Hoppin' Frog Brewery,1222539434,4.5,4.0,4.0,seanpachefddfa,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5466,14879,Hoppin' Frog Brewery,1222534647,5.0,4.5,5.0,orcasteve,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5467,14879,Hoppin' Frog Brewery,1222407643,5.0,4.0,4.5,Mauerhan,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5468,14879,Hoppin' Frog Brewery,1222226509,4.5,5.0,4.5,thethrone,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5469,14879,Hoppin' Frog Brewery,1235958276,3.5,4.0,3.5,biggred1,American Porter,3.5,4.0,Silk Porter,6.2,40153
5470,14879,Hoppin' Frog Brewery,1318630488,4.5,4.5,4.5,Daktyls,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5471,14879,Hoppin' Frog Brewery,1318607319,4.0,4.0,5.0,JizackFH,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5472,14879,Hoppin' Frog Brewery,1318298829,3.5,4.0,4.0,Yagman3000,Russian Imperial Stout,2.5,3.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5473,14879,Hoppin' Frog Brewery,1317876517,2.0,1.5,3.0,CharlieMurphy,Russian Imperial Stout,1.5,2.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5474,14879,Hoppin' Frog Brewery,1317770619,4.0,3.5,4.0,Nugganooch,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5475,14879,Hoppin' Frog Brewery,1317600029,4.5,4.0,4.0,cindyjeffsmith,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5476,14879,Hoppin' Frog Brewery,1317574826,5.0,5.0,5.0,DCon,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5477,14879,Hoppin' Frog Brewery,1316931939,4.0,4.0,4.5,SDDanC,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5478,14879,Hoppin' Frog Brewery,1316896703,4.5,4.0,4.5,BBP,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5479,14879,Hoppin' Frog Brewery,1316300739,3.5,3.5,3.5,THEOPTIMATOR88,Russian Imperial Stout,4.0,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5480,14879,Hoppin' Frog Brewery,1222175470,4.5,4.0,4.5,OWSLEY069,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5481,14879,Hoppin' Frog Brewery,1222020433,4.0,4.0,4.0,marksto,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5482,14879,Hoppin' Frog Brewery,1221913857,4.5,4.5,4.0,Kendo,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5483,14879,Hoppin' Frog Brewery,1221793213,4.5,3.5,4.5,jeffmonarch,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5484,14879,Hoppin' Frog Brewery,1221754420,4.5,4.5,4.5,MDekker,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5485,14879,Hoppin' Frog Brewery,1221692912,4.0,4.0,4.0,callmemickey,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5486,14879,Hoppin' Frog Brewery,1221528259,3.5,4.0,4.0,alovesupreme,Russian Imperial Stout,3.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5487,14879,Hoppin' Frog Brewery,1221362923,4.5,4.5,4.0,bluemoonswoon,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5488,14879,Hoppin' Frog Brewery,1221351271,4.0,4.5,4.5,GilGarp,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5489,14879,Hoppin' Frog Brewery,1218760331,4.0,5.0,4.5,johnd513,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5490,14879,Hoppin' Frog Brewery,1221065340,4.5,4.0,4.5,Kegatron,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5491,14879,Hoppin' Frog Brewery,1220831218,4.0,4.5,4.0,swizzlenuts,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5492,14879,Hoppin' Frog Brewery,1220310984,3.5,3.5,4.0,cburian,Russian Imperial Stout,4.0,3.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5493,14879,Hoppin' Frog Brewery,1220215360,4.0,4.0,4.0,treyrab,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5494,14879,Hoppin' Frog Brewery,1220154314,5.0,4.5,4.0,barleywinefiend,Russian Imperial Stout,5.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5495,14879,Hoppin' Frog Brewery,1219545117,4.0,4.5,4.5,peabody,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5496,14879,Hoppin' Frog Brewery,1219357035,4.5,4.5,4.0,jdhilt,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5497,14879,Hoppin' Frog Brewery,1219077062,4.5,4.5,5.0,DownDaHatch,Russian Imperial Stout,3.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5498,14879,Hoppin' Frog Brewery,1218910593,5.0,3.5,2.5,JasonA,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5499,14879,Hoppin' Frog Brewery,1254357494,2.5,2.0,2.0,JerseyDevil980,American Porter,3.0,2.5,Silk Porter,6.2,40153
5500,14879,Hoppin' Frog Brewery,1218735150,4.0,4.0,4.5,CaptFantastic,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5501,14879,Hoppin' Frog Brewery,1218684437,4.0,4.0,4.5,ckeegan04,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5502,14879,Hoppin' Frog Brewery,1218679031,4.5,4.5,4.0,pwoods,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5503,14879,Hoppin' Frog Brewery,1218413127,5.0,4.5,4.0,brentk56,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5504,14879,Hoppin' Frog Brewery,1217904107,5.0,4.5,4.0,jwinship83,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5505,14879,Hoppin' Frog Brewery,1217027171,5.0,4.5,4.0,Metalmonk,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5506,14879,Hoppin' Frog Brewery,1216768682,4.5,4.5,4.0,Jwale73,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5507,14879,Hoppin' Frog Brewery,1215975233,5.0,4.5,4.5,Scoobydank,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5508,14879,Hoppin' Frog Brewery,1215971942,4.0,4.0,4.0,PorterLover83,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5509,14879,Hoppin' Frog Brewery,1215736220,5.0,4.5,5.0,paco1029384756,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5510,14879,Hoppin' Frog Brewery,1215647464,3.5,4.0,4.0,jctribe25,Russian Imperial Stout,3.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5511,14879,Hoppin' Frog Brewery,1215637879,5.0,4.5,4.5,Domingo,Russian Imperial Stout,5.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5512,14879,Hoppin' Frog Brewery,1215477568,4.5,4.0,4.5,aerozeppl,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5513,14879,Hoppin' Frog Brewery,1215446364,4.0,4.5,4.0,Rzzzzz,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5514,14879,Hoppin' Frog Brewery,1215394342,4.5,4.0,4.0,gford217,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5515,14879,Hoppin' Frog Brewery,1215237563,4.5,4.5,4.5,rallison,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5516,14879,Hoppin' Frog Brewery,1212815657,4.0,4.0,4.5,mully,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5517,14879,Hoppin' Frog Brewery,1215049313,4.0,3.5,4.5,brewdogmrb,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5518,14879,Hoppin' Frog Brewery,1214984648,4.0,4.0,4.0,RoryGilmore,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5519,14879,Hoppin' Frog Brewery,1214707499,4.5,4.0,4.5,objectivemonkey,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5520,14879,Hoppin' Frog Brewery,1214101142,4.0,4.0,4.5,Tilley4,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5521,14879,Hoppin' Frog Brewery,1213916783,4.5,4.0,4.0,Bitterbill,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5522,14879,Hoppin' Frog Brewery,1213749339,4.0,4.0,4.5,taez555,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5523,14879,Hoppin' Frog Brewery,1213678244,4.0,3.5,3.0,srandycarter,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5524,14879,Hoppin' Frog Brewery,1213585338,3.5,4.0,4.5,kkipple,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5525,14879,Hoppin' Frog Brewery,1213581071,4.5,4.5,4.5,JoeyBeerBelly,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5526,14879,Hoppin' Frog Brewery,1213414285,4.0,4.0,3.5,ColoradoBobs,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5527,14879,Hoppin' Frog Brewery,1213334274,4.0,4.0,4.5,turbine2475,Russian Imperial Stout,3.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5528,14879,Hoppin' Frog Brewery,1213151696,3.5,4.5,4.0,Phenom,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5529,14879,Hoppin' Frog Brewery,1212976843,4.5,4.5,4.5,BEERchitect,Russian Imperial Stout,5.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5530,14879,Hoppin' Frog Brewery,1212973108,4.5,5.0,4.0,ejquin,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5531,14879,Hoppin' Frog Brewery,1212799374,4.0,4.0,4.0,paulthebeerguru,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5532,14879,Hoppin' Frog Brewery,1212532226,5.0,4.0,4.5,HopDerek,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5533,14879,Hoppin' Frog Brewery,1212360497,4.0,4.0,4.0,smcolw,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
